gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15
7423-10103,complete,https://lpl.qq.com/es/stats.shtml?bmid=7423,LDL,2021,Spring,0,2021-04-30 07:46:00,3,11.06,7,Red,jng,yyy,WanZhen Esports Club,Volibear,Nidalee,Thresh,Sylas,Rell,Rakan,1667,1,4,0,7,17,0,0,0,0,0,1,0,1,0,0.6119,0.6119,,,,,,,,,,,,,,,,,,,,,,,,,,6792,244.4631,0.145545,785.8668,1000.5639,8,0.2879,11,0.3959,7,39,1.4037,10536,6860,246.9106,0.18515,9675,,181,30,151,76,11,6.5147,2928,3030,59,2929,3105,61,-1,-75,-2,0,1,0,0,0,0,4799,5386,104,4911,5103,98,-112,283,6,1,1,0,0,0,0
7423-10103,complete,https://lpl.qq.com/es/stats.shtml?bmid=7423,LDL,2021,Spring,0,2021-04-30 07:46:00,3,11.06,8,Red,mid,XXX,WanZhen Esports Club,Galio,Nidalee,Thresh,Sylas,Rell,Rakan,1667,1,3,0,9,17,0,0,0,0,0,0,0,0,0,0.6119,0.6119,,,,,,,,,,,,,,,,,,,,,,,,,,7801,280.7798,0.167167,337.9004,394.1212,15,0.5399,5,0.1800,7,33,1.1878,10468,6792,244.4631,0.183314,9275,,197,197,0,0,0,7.0906,3093,4572,81,3250,4513,88,-157,59,-7,0,0,0,0,0,0,4757,7080,119,5220,7521,151,-463,-441,-32,0,2,0,0,0,0
7423-10103,complete,https://lpl.qq.com/es/stats.shtml?bmid=7423,LDL,2021,Spring,0,2021-04-30 07:46:00,3,11.06,9,Red,bot,Thesnake,WanZhen Esports Club,Kai'Sa,Nidalee,Thresh,Sylas,Rell,Rakan,1667,1,6,0,5,17,0,1,0,0,0,1,1,0,0,0.6119,0.6119,,,,,,,,,,,,,,,,,,,,,,,,,,17080,614.7570,0.366005,405.9628,209.5501,12,0.4319,17,0.6119,3,42,1.5117,15099,11423,411.1458,0.308309,14125,,334,274,60,36,24,12.0216,4240,3812,96,3054,3150,76,1186,662,20,2,0,0,0,0,0,6593,5915,152,4633,4874,122,1960,1041,30,2,2,0,0,0,1
7423-10103,complete,https://lpl.qq.com/es/stats.shtml?bmid=7423,LDL,2021,Spring,0,2021-04-30 07:46:00,3,11.06,10,Red,sup,JKJK,WanZhen Esports Club,Alistar,Nidalee,Thresh,Sylas,Rell,Rakan,1667,1,1,0,10,17,0,0,0,0,0,1,0,1,0,0.6119,0.6119,,,,,,,,,,,,,,,,,,,,,,,,,,4773,171.7936,0.10228,404.4511,540.5759,37,1.3317,13,0.4679,13,72,2.5915,7783,4107,147.8224,0.110844,6925,,45,45,0,0,0,1.6197,2219,2312,13,2126,2451,16,93,-139,-3,0,2,0,0,0,2,3469,3955,24,3101,3602,23,368,353,1,0,4,0,0,0,3
7423-10103,complete,https://lpl.qq.com/es/stats.shtml?bmid=7423,LDL,2021,Spring,0,2021-04-30 07:46:00,3,11.06,100,Blue,team,,eStar Young,,Taliyah,Tahm Kench,Hecarim,Elise,Olaf,1667,0,0,17,0,0,17,0,0,0,0,0,,,,0.0000,0.6119,0,0,4,0,4,0,0,0,0,,0,0,1,1,1,0,0,1,0,2,11,0,0,0,3,40052,1441.5837,,2514.7810,1889.6941,94,3.3833,33,1.1878,31,180,6.4787,40904,22523,810.6659,,44025,-0.145535,,,142,118,4,,14455,18014,319,15879,18421,344,-1424,-407,-25,0,0,2,2,3,0,22602,28581,516,25414,29901,549,-2812,-1320,-33,0,0,4,4,10,0
7423-10103,complete,https://lpl.qq.com/es/stats.shtml?bmid=7423,LDL,2021,Spring,0,2021-04-30 07:46:00,3,11.06,200,Red,team,,WanZhen Esports Club,,Nidalee,Thresh,Sylas,Rell,Rakan,1667,1,17,0,36,17,0,1,0,0,0,1,,,,0.6119,0.6119,1,4,0,4,0,1,0,2,1,,0,0,0,1,1,1,1,0,1,11,2,1,1,3,0,46666,1679.6401,,2831.4817,2791.2058,81,2.9154,50,1.7996,33,215,7.7385,55431,37050,1333.5333,,50935,0.145535,,,236,129,38,,15879,18421,344,14455,18014,319,1424,407,25,2,3,0,0,0,2,25414,29901,549,22602,28581,516,2812,1320,33,4,10,0,0,0,4
7424-10105,complete,https://lpl.qq.com/es/stats.shtml?bmid=7424,LDL,2021,Spring,0,2021-04-30 07:57:00,2,11.06,1,Blue,top,Wayward,Top Esports Challenger,Jax,Udyr,Irelia,Olaf,Gnar,Sylas,1904,0,1,3,0,6,16,0,0,0,0,1,1,0,0,0.1891,0.6933,,,,,,,,,,,,,,,,,,,,,,,,,,9079,286.1029,0.194741,541.1345,411.2710,11,0.3466,9,0.2836,5,29,0.9139,11503,7343,231.3971,0.238547,11758,,278,266,12,7,0,8.7605,3603,4169,84,3262,4467,73,341,-298,11,1,0,0,0,2,0,5680,6910,133,5698,7437,120,-18,-527,13,1,0,1,2,3,0
7424-10105,complete,https://lpl.qq.com/es/stats.shtml?bmid=7424,LDL,2021,Spring,0,2021-04-30 07:57:00,2,11.06,2,Blue,jng,naiyou,Top Esports Challenger,Taliyah,Udyr,Irelia,Olaf,Gnar,Sylas,1904,0,0,2,4,6,16,0,0,0,0,1,0,1,0,0.1891,0.6933,,,,,,,,,,,,,,,,,,,,,,,,,,10258,323.2563,0.22003,534.6429,173.0987,5,0.1576,12,0.3782,6,41,1.2920,9286,5126,161.5336,0.166527,9200,,200,49,151,120,9,6.3025,2841,3106,58,3837,3916,78,-996,-810,-20,0,1,0,2,0,0,4591,5135,95,5476,6255,117,-885,-1120,-22,0,3,0,2,2,2
7424-10105,complete,https://lpl.qq.com/es/stats.shtml?bmid=7424,LDL,2021,Spring,0,2021-04-30 07:57:00,2,11.06,3,Blue,mid,Qing,Top Esports Challenger,Renekton,Udyr,Irelia,Olaf,Gnar,Sylas,1904,0,2,4,2,6,16,0,0,0,0,1,0,1,0,0.1891,0.6933,,,,,,,,,,,,,,,,,,,,,,,,,,6720,211.7647,0.144141,748.8655,522.6366,6,0.1891,6,0.1891,3,25,0.7878,9784,5624,177.2269,0.182705,9175,,217,217,0,0,0,6.8382,3315,4331,91,3321,4506,84,-6,-175,7,0,1,1,0,0,1,5594,6894,132,5228,7619,140,366,-725,-8,2,1,2,0,3,1
7424-10105,complete,https://lpl.qq.com/es/stats.shtml?bmid=7424,LDL,2021,Spring,0,2021-04-30 07:57:00,2,11.06,4,Blue,bot,JiaQi,Top Esports Challenger,Tristana,Udyr,Irelia,Olaf,Gnar,Sylas,1904,0,3,3,2,6,16,0,0,0,0,1,0,1,0,0.1891,0.6933,,,,,,,,,,,,,,,,,,,,,,,,,,14456,455.5462,0.310075,423.9706,149.6218,11,0.3466,22,0.6933,4,46,1.4496,13913,9753,307.3424,0.316836,14000,,326,303,23,18,0,10.2731,3409,2937,79,3268,3544,85,141,-607,-6,0,1,1,0,0,0,6551,5474,135,5469,6191,143,1082,-717,-8,1,2,1,1,2,0
7424-10105,complete,https://lpl.qq.com/es/stats.shtml?bmid=7424,LDL,2021,Spring,0,2021-04-30 07:57:00,2,11.06,5,Blue,sup,Niket,Top Esports Challenger,Galio,Udyr,Irelia,Olaf,Gnar,Sylas,1904,0,0,4,4,6,16,0,0,0,0,1,0,1,0,0.1891,0.6933,,,,,,,,,,,,,,,,,,,,,,,,,,6108,192.4790,0.131014,475.0840,727.9727,45,1.4181,12,0.3782,14,82,2.5840,7096,2936,92.5210,0.0953845,6775,,43,42,1,1,0,1.3550,2335,2646,23,2249,2425,15,86,221,8,0,1,0,0,1,0,3916,4261,31,3452,3828,23,464,433,8,0,3,1,0,4,1
7424-10105,complete,https://lpl.qq.com/es/stats.shtml?bmid=7424,LDL,2021,Spring,0,2021-04-30 07:57:00,2,11.06,6,Red,top,Decade,LNG Academy,Volibear,Thresh,Tahm Kench,Hecarim,Leona,Rell,1904,1,2,0,10,16,6,1,0,0,0,0,0,0,0,0.5042,0.6933,,,,,,,,,,,,,,,,,,,,,,,,,,8829,278.2248,0.139752,572.8992,968.2878,18,0.5672,2,0.0630,9,36,1.1345,11554,7394,233.0042,0.196445,10575,,232,225,7,1,0,7.3109,3262,4467,73,3603,4169,84,-341,298,-11,0,2,0,1,0,0,5698,7437,120,5680,6910,133,18,527,-13,2,3,0,1,0,1
7424-10105,complete,https://lpl.qq.com/es/stats.shtml?bmid=7424,LDL,2021,Spring,0,2021-04-30 07:57:00,2,11.06,7,Red,jng,pzx,LNG Academy,Nidalee,Thresh,Tahm Kench,Hecarim,Leona,Rell,1904,1,3,2,9,16,6,1,0,0,0,0,0,0,0,0.5042,0.6933,,,,,,,,,,,,,,,,,,,,,,,,,,11152,351.4286,0.176523,976.2290,529.9475,29,0.9139,16,0.5042,7,75,2.3634,11567,7407,233.4139,0.196791,10425,,239,23,216,137,25,7.5315,3837,3916,78,2841,3106,58,996,810,20,2,0,0,0,1,0,5476,6255,117,4591,5135,95,885,1120,22,2,2,2,0,3,0
7424-10105,complete,https://lpl.qq.com/es/stats.shtml?bmid=7424,LDL,2021,Spring,0,2021-04-30 07:57:00,2,11.06,8,Red,mid,Vergil,LNG Academy,Orianna,Thresh,Tahm Kench,Hecarim,Leona,Rell,1904,1,1,1,12,16,6,0,0,0,0,0,0,0,1,0.5042,0.6933,,,,,,,,,,,,,,,,,,,,,,,,,,18065,569.2752,0.285947,242.6471,200.1050,18,0.5672,3,0.0945,10,39,1.2290,12407,8247,259.8845,0.219107,10325,,271,255,16,13,0,8.5399,3321,4506,84,3315,4331,91,6,175,-7,0,0,1,0,1,1,5228,7619,140,5594,6894,132,-366,725,8,0,3,1,2,1,2
7424-10105,complete,https://lpl.qq.com/es/stats.shtml?bmid=7424,LDL,2021,Spring,0,2021-04-30 07:57:00,2,11.06,9,Red,bot,LP,LNG Academy,Kai'Sa,Thresh,Tahm Kench,Hecarim,Leona,Rell,1904,1,10,0,4,16,6,3,1,0,0,0,0,0,0,0.5042,0.6933,,,,,,,,,,,,,,,,,,,,,,,,,,20875,657.8256,0.330426,328.8025,204.1387,23,0.7248,11,0.3466,3,58,1.8277,15718,11558,364.2227,0.307072,13225,,305,289,16,8,0,9.6113,3268,3544,85,3409,2937,79,-141,607,6,0,0,0,0,1,1,5469,6191,143,6551,5474,135,-1082,717,8,1,2,0,1,2,1
7424-10105,complete,https://lpl.qq.com/es/stats.shtml?bmid=7424,LDL,2021,Spring,0,2021-04-30 07:57:00,2,11.06,10,Red,sup,Kedaya,LNG Academy,Alistar,Thresh,Tahm Kench,Hecarim,Leona,Rell,1904,1,0,3,13,16,6,0,0,0,0,0,0,0,0,0.5042,0.6933,,,,,,,,,,,,,,,,,,,,,,,,,,4255,134.0861,0.0673515,511.3866,736.5441,48,1.5126,5,0.1576,14,74,2.3319,7193,3033,95.5777,0.0805851,6100,,29,29,0,0,0,0.9139,2249,2425,15,2335,2646,23,-86,-221,-8,0,1,0,0,1,0,3452,3828,23,3916,4261,31,-464,-433,-8,0,4,1,0,3,1
7424-10105,complete,https://lpl.qq.com/es/stats.shtml?bmid=7424,LDL,2021,Spring,0,2021-04-30 07:57:00,2,11.06,100,Blue,team,,Top Esports Challenger,,Udyr,Irelia,Olaf,Gnar,Sylas,1904,0,6,16,12,6,16,0,0,0,0,1,,,,0.1891,0.6933,0,1,3,1,3,0,0,0,1,,0,0,1,1,1,0,0,1,1,3,7,1,1,0,1,46621,1469.1492,,2723.6975,1984.6008,78,2.4580,61,1.9223,32,223,7.0273,51582,30783,970.0525,,50908,0.00508084,,,187,146,9,,15503,17189,335,15937,18858,335,-434,-1669,0,1,4,2,2,3,1,26332,28674,526,25323,31330,543,1009,-2656,-17,4,9,5,5,14,4
7424-10105,complete,https://lpl.qq.com/es/stats.shtml?bmid=7424,LDL,2021,Spring,0,2021-04-30 07:57:00,2,11.06,200,Red,team,,LNG Academy,,Thresh,Tahm Kench,Hecarim,Leona,Rell,1904,1,16,6,48,16,6,5,1,0,0,0,,,,0.5042,0.6933,1,3,1,3,1,2,0,1,0,,0,0,0,1,1,1,1,0,0,7,3,0,0,1,0,63176,1990.8403,,2631.9643,2639.0231,136,4.2857,37,1.1660,43,282,8.8866,58439,37640,1186.1345,,50650,-0.00508084,,,255,159,25,,15937,18858,335,15503,17189,335,434,1669,0,2,3,1,1,4,2,25323,31330,543,26332,28674,526,-1009,2656,17,5,14,4,4,9,5
7425-10106,complete,https://lpl.qq.com/es/stats.shtml?bmid=7425,LDL,2021,Spring,0,2021-04-30 08:51:00,1,11.06,1,Blue,top,1250,Joy Dream,Gangplank,Renekton,Olaf,Varus,Zoe,Galio,1383,0,1,5,1,5,22,0,0,0,0,0,0,0,1,0.2169,1.1714,,,,,,,,,,,,,,,,,,,,,,,,,,11519,499.7397,0.273877,596.6594,355.4881,8,0.3471,1,0.0434,3,20,0.8677,8052,4955,214.9675,0.241718,6900,,154,154,0,0,0,6.6811,3132,4491,55,3406,4865,65,-274,-374,-10,1,1,2,1,3,1,5082,6724,94,5957,7951,112,-875,-1227,-18,1,1,3,3,4,1
7425-10106,complete,https://lpl.qq.com/es/stats.shtml?bmid=7425,LDL,2021,Spring,0,2021-04-30 08:51:00,1,11.06,2,Blue,jng,small17,Joy Dream,Nidalee,Renekton,Olaf,Varus,Zoe,Galio,1383,0,2,5,0,5,22,0,0,0,0,0,0,0,0,0.2169,1.1714,,,,,,,,,,,,,,,,,,,,,,,,,,5629,244.2082,0.133836,1061.2581,490.7158,4,0.1735,3,0.1302,4,16,0.6941,7102,4005,173.7527,0.195375,6825,,138,14,124,84,21,5.9870,3710,3225,64,3705,3668,60,5,-443,4,2,0,2,2,1,0,4937,4670,89,5852,5455,85,-915,-785,4,2,0,4,3,5,0
7425-10106,complete,https://lpl.qq.com/es/stats.shtml?bmid=7425,LDL,2021,Spring,0,2021-04-30 08:51:00,1,11.06,3,Blue,mid,Ye,Joy Dream,Sylas,Renekton,Olaf,Varus,Zoe,Galio,1383,0,0,4,0,5,22,0,0,0,0,0,0,0,0,0.2169,1.1714,,,,,,,,,,,,,,,,,,,,,,,,,,6517,282.7332,0.154949,718.0911,372.6681,10,0.4338,3,0.1302,5,21,0.9111,6802,3705,160.7375,0.180741,6475,,172,160,12,4,4,7.4620,2943,4054,70,4510,4404,82,-1567,-350,-12,0,0,1,3,2,0,4524,6547,119,7769,7128,127,-3245,-581,-8,0,0,2,6,4,0
7425-10106,complete,https://lpl.qq.com/es/stats.shtml?bmid=7425,LDL,2021,Spring,0,2021-04-30 08:51:00,1,11.06,4,Blue,bot,Lpc,Joy Dream,Senna,Renekton,Olaf,Varus,Zoe,Galio,1383,0,2,3,2,5,22,0,0,0,0,0,0,0,0,0.2169,1.1714,,,,,,,,,,,,,,,,,,,,,,,,,,15106,655.3579,0.359162,394.7939,199.0456,25,1.0846,10,0.4338,5,49,2.1258,7885,4788,207.7223,0.233572,7875,,41,33,8,5,0,1.7787,3111,2286,6,3263,3459,68,-152,-1173,-62,1,2,1,1,1,2,4465,3639,16,6207,6202,118,-1742,-2563,-102,1,2,2,2,5,2
7425-10106,complete,https://lpl.qq.com/es/stats.shtml?bmid=7425,LDL,2021,Spring,0,2021-04-30 08:51:00,1,11.06,5,Blue,sup,Feather,Joy Dream,Tahm Kench,Renekton,Olaf,Varus,Zoe,Galio,1383,0,0,5,4,5,22,0,0,0,0,0,0,0,0,0.2169,1.1714,,,,,,,,,,,,,,,,,,,,,,,,,,3288,142.6464,0.0781759,691.2798,823.6443,10,0.4338,1,0.0434,4,14,0.6074,6143,3046,132.1475,0.148594,5875,,115,115,0,0,0,4.9892,2725,2510,50,2468,2727,12,257,-217,38,0,3,1,0,5,1,3835,3921,69,4005,3859,22,-170,62,47,0,3,3,0,9,1
7425-10106,complete,https://lpl.qq.com/es/stats.shtml?bmid=7425,LDL,2021,Spring,0,2021-04-30 08:51:00,1,11.06,6,Red,top,Tianci,Kaisa Gaming,Gnar,Hecarim,Udyr,Jinx,Jayce,Pantheon,1383,1,4,1,5,22,5,0,0,0,0,1,0,1,0,0.9544,1.1714,,,,,,,,,,,,,,,,,,,,,,,,,,13101,568.3731,0.246542,605.1193,343.1670,7,0.3037,2,0.0868,0,14,0.6074,10045,6948,301.4317,0.210023,7100,,196,180,16,9,0,8.5033,3406,4865,65,3132,4491,55,274,374,10,1,3,1,1,1,2,5957,7951,112,5082,6724,94,875,1227,18,3,4,1,1,1,3
7425-10106,complete,https://lpl.qq.com/es/stats.shtml?bmid=7425,LDL,2021,Spring,0,2021-04-30 08:51:00,1,11.06,7,Red,jng,Ben4,Kaisa Gaming,Volibear,Hecarim,Udyr,Jinx,Jayce,Pantheon,1383,1,4,0,8,22,5,0,0,0,0,1,1,0,0,0.9544,1.1714,,,,,,,,,,,,,,,,,,,,,,,,,,8248,357.8308,0.155216,888.3297,1129.1974,10,0.4338,1,0.0434,9,20,0.8677,9248,6151,266.8547,0.185932,7725,,132,24,108,55,16,5.7267,3705,3668,60,3710,3225,64,-5,443,-4,2,1,0,2,0,2,5852,5455,85,4937,4670,89,915,785,-4,3,5,0,2,0,4
7425-10106,complete,https://lpl.qq.com/es/stats.shtml?bmid=7425,LDL,2021,Spring,0,2021-04-30 08:51:00,1,11.06,8,Red,mid,OTTO,Kaisa Gaming,Ryze,Hecarim,Udyr,Jinx,Jayce,Pantheon,1383,1,9,1,6,22,5,1,0,0,0,0,0,0,0,0.9544,1.1714,,,,,,,,,,,,,,,,,,,,,,,,,,16807,729.1540,0.316284,576.0954,276.3991,12,0.5206,3,0.1302,6,21,0.9111,11462,8365,362.9067,0.252856,11000,,174,160,14,9,4,7.5488,4510,4404,82,2943,4054,70,1567,350,12,3,2,0,0,0,1,7769,7128,127,4524,6547,119,3245,581,8,6,4,0,0,0,2
7425-10106,complete,https://lpl.qq.com/es/stats.shtml?bmid=7425,LDL,2021,Spring,0,2021-04-30 08:51:00,1,11.06,9,Red,bot,Typhoon,Kaisa Gaming,Aphelios,Hecarim,Udyr,Jinx,Jayce,Pantheon,1383,1,5,2,6,22,5,1,0,0,0,0,0,0,0,0.9544,1.1714,,,,,,,,,,,,,,,,,,,,,,,,,,11265,488.7202,0.211991,303.5141,210.2386,9,0.3905,5,0.2169,2,28,1.2148,11134,8037,348.6768,0.242941,8350,,206,186,20,9,0,8.9371,3263,3459,68,3111,2286,6,152,1173,62,1,1,2,1,2,1,6207,6202,118,4465,3639,16,1742,2563,102,2,5,2,1,2,2
7425-10106,complete,https://lpl.qq.com/es/stats.shtml?bmid=7425,LDL,2021,Spring,0,2021-04-30 08:51:00,1,11.06,10,Red,sup,LXF,Kaisa Gaming,Thresh,Hecarim,Udyr,Jinx,Jayce,Pantheon,1383,1,0,1,15,22,5,0,0,0,0,0,0,0,0,0.9544,1.1714,,,,,,,,,,,,,,,,,,,,,,,,,,3718,161.3015,0.0699674,387.2451,329.2408,24,1.0412,10,0.4338,10,63,2.7332,6678,3581,155.3579,0.108247,4650,,31,31,0,0,0,1.3449,2468,2727,12,2725,2510,50,-257,217,-38,0,5,1,0,3,1,4005,3859,22,3835,3921,69,170,-62,-47,0,9,1,0,3,3
7425-10106,complete,https://lpl.qq.com/es/stats.shtml?bmid=7425,LDL,2021,Spring,0,2021-04-30 08:51:00,1,11.06,100,Blue,team,,Joy Dream,,Renekton,Olaf,Varus,Zoe,Galio,1383,0,5,22,7,5,22,0,0,0,0,0,,,,0.2169,1.1714,0,0,3,0,3,0,0,0,0,,0,0,0,0,2,0,0,1,0,2,9,0,0,0,2,42059,1824.6855,,3462.0824,2241.5618,57,2.4729,18,0.7809,21,120,5.2061,35984,20499,889.3275,,33950,-0.133975,,,144,93,25,,15621,16566,245,17352,19123,287,-1731,-2557,-42,4,6,7,7,12,4,22843,25501,387,29790,30595,464,-6947,-5094,-77,4,6,14,14,27,4
7425-10106,complete,https://lpl.qq.com/es/stats.shtml?bmid=7425,LDL,2021,Spring,0,2021-04-30 08:51:00,1,11.06,200,Red,team,,Kaisa Gaming,,Hecarim,Udyr,Jinx,Jayce,Pantheon,1383,1,22,5,40,22,5,2,0,0,0,1,,,,0.9544,1.1714,1,3,0,3,0,1,1,0,1,,0,0,1,2,0,1,1,0,1,9,2,1,1,2,0,53139,2305.3796,,2760.3037,2288.2430,62,2.6898,21,0.9111,27,146,6.3341,48567,33082,1435.2278,,38825,0.133975,,,158,82,20,,17352,19123,287,15621,16566,245,1731,2557,42,7,12,4,4,6,7,29790,30595,464,22843,25501,387,6947,5094,77,14,27,4,4,6,14
7426-10108,complete,https://lpl.qq.com/es/stats.shtml?bmid=7426,LDL,2021,Spring,0,2021-04-30 09:01:00,1,11.06,1,Blue,top,Luuuck,Suning-S,Wukong,Tahm Kench,Camille,Renekton,Orianna,Jayce,2100,0,2,6,10,19,23,0,0,0,0,0,0,0,0,0.5429,1.2000,,,,,,,,,,,,,,,,,,,,,,,,,,20664,590.4000,0.241458,997.7143,827.3429,14,0.4000,10,0.2857,9,43,1.2286,9962,5402,154.3429,0.159053,9975,,158,143,15,7,0,4.5143,2673,4163,53,3963,5045,91,-1290,-882,-38,0,0,1,0,1,0,4574,6126,83,6800,8183,150,-2226,-2057,-67,1,1,3,0,2,0
7426-10108,complete,https://lpl.qq.com/es/stats.shtml?bmid=7426,LDL,2021,Spring,0,2021-04-30 09:01:00,1,11.06,2,Blue,jng,Doraemon,Suning-S,Udyr,Tahm Kench,Camille,Renekton,Orianna,Jayce,2100,0,4,5,10,19,23,0,0,0,0,1,1,0,0,0.5429,1.2000,,,,,,,,,,,,,,,,,,,,,,,,,,9148,261.3714,0.106894,981.3429,1095.5143,17,0.4857,11,0.3143,16,47,1.3429,10530,5970,170.5714,0.175776,10260,,159,16,143,97,8,4.5429,3798,3993,79,3767,4355,81,31,-362,-2,1,1,1,1,1,1,5251,5982,107,5799,6454,108,-548,-472,-1,1,4,1,3,1,2
7426-10108,complete,https://lpl.qq.com/es/stats.shtml?bmid=7426,LDL,2021,Spring,0,2021-04-30 09:01:00,1,11.06,3,Blue,mid,forse,Suning-S,Akali,Tahm Kench,Camille,Renekton,Orianna,Jayce,2100,0,5,4,8,19,23,1,0,0,0,0,0,0,0,0.5429,1.2000,,,,,,,,,,,,,,,,,,,,,,,,,,16129,460.8286,0.188467,612.8286,428.9714,9,0.2571,9,0.2571,6,36,1.0286,11857,7297,208.4857,0.214844,11800,,246,232,14,10,0,7.0286,3038,4876,83,3920,4567,88,-882,309,-5,0,0,0,2,1,0,5235,7700,138,5856,6926,130,-621,774,8,1,2,0,2,2,1
7426-10108,complete,https://lpl.qq.com/es/stats.shtml?bmid=7426,LDL,2021,Spring,0,2021-04-30 09:01:00,1,11.06,4,Blue,bot,Shark,Suning-S,Tristana,Tahm Kench,Camille,Renekton,Orianna,Jayce,2100,0,7,4,11,19,23,2,0,0,0,1,0,1,0,0.5429,1.2000,,,,,,,,,,,,,,,,,,,,,,,,,,30831,880.8857,0.360259,522.8286,305.6000,14,0.4000,20,0.5714,6,66,1.8857,16667,12107,345.9143,0.356456,15600,,349,315,34,30,4,9.9714,3273,3230,78,3300,3389,83,-27,-159,-5,0,2,1,0,2,0,6390,6084,129,5142,5063,123,1248,1021,6,2,4,1,0,2,1
7426-10108,complete,https://lpl.qq.com/es/stats.shtml?bmid=7426,LDL,2021,Spring,0,2021-04-30 09:01:00,1,11.06,5,Blue,sup,Wuy,Suning-S,Rell,Tahm Kench,Camille,Renekton,Orianna,Jayce,2100,0,1,4,13,19,23,0,0,0,0,1,0,1,0,0.5429,1.2000,,,,,,,,,,,,,,,,,,,,,,,,,,8808,251.6571,0.102921,440.3714,575.1714,62,1.7714,5,0.1429,23,84,2.4000,7748,3188,91.0857,0.0938703,7575,,25,25,0,0,0,0.7143,2451,2578,13,2096,2162,14,355,416,-1,1,1,0,0,0,1,3595,3922,19,3463,3367,24,132,555,-5,1,4,0,0,0,2
7426-10108,complete,https://lpl.qq.com/es/stats.shtml?bmid=7426,LDL,2021,Spring,0,2021-04-30 09:01:00,1,11.06,6,Red,top,xiaolaohu,FunPlus Phoenix Blaze,Gnar,Thresh,Zoe,Hecarim,Seraphine,Sylas,2100,1,4,3,12,23,19,0,0,0,0,0,0,0,0,0.6571,1.2000,,,,,,,,,,,,,,,,,,,,,,,,,,26115,746.1429,0.285316,844.6286,659.2571,11,0.3143,11,0.3143,7,44,1.2571,14822,10262,293.2000,0.239725,13330,,254,232,22,10,4,7.2571,3963,5045,91,2673,4163,53,1290,882,38,0,1,0,0,0,1,6800,8183,150,4574,6126,83,2226,2057,67,0,2,0,1,1,3
7426-10108,complete,https://lpl.qq.com/es/stats.shtml?bmid=7426,LDL,2021,Spring,0,2021-04-30 09:01:00,1,11.06,7,Red,jng,Youxin,FunPlus Phoenix Blaze,Olaf,Thresh,Zoe,Hecarim,Seraphine,Sylas,2100,1,8,4,11,23,19,1,1,0,0,0,0,0,0,0.6571,1.2000,,,,,,,,,,,,,,,,,,,,,,,,,,22375,639.2857,0.244455,937.1143,672.6286,13,0.3714,24,0.6857,12,62,1.7714,13561,9001,257.1714,0.210269,12650,,194,46,148,100,12,5.5429,3767,4355,81,3798,3993,79,-31,362,2,1,1,1,1,1,1,5799,6454,108,5251,5982,107,548,472,1,3,1,2,1,4,1
7426-10108,complete,https://lpl.qq.com/es/stats.shtml?bmid=7426,LDL,2021,Spring,0,2021-04-30 09:01:00,1,11.06,8,Red,mid,Care,FunPlus Phoenix Blaze,Galio,Thresh,Zoe,Hecarim,Seraphine,Sylas,2100,1,2,3,17,23,19,0,0,0,0,0,0,0,0,0.6571,1.2000,,,,,,,,,,,,,,,,,,,,,,,,,,20464,584.6857,0.223577,623.2286,723.0286,25,0.7143,5,0.1429,9,44,1.2571,12046,7486,213.8857,0.174879,11775,,228,212,16,9,0,6.5143,3920,4567,88,3038,4876,83,882,-309,5,2,1,0,0,0,0,5856,6926,130,5235,7700,138,621,-774,-8,2,2,1,1,2,0
7426-10108,complete,https://lpl.qq.com/es/stats.shtml?bmid=7426,LDL,2021,Spring,0,2021-04-30 09:01:00,1,11.06,9,Red,bot,River,FunPlus Phoenix Blaze,Kai'Sa,Thresh,Zoe,Hecarim,Seraphine,Sylas,2100,1,7,4,9,23,19,1,1,0,0,0,0,0,0,0.6571,1.2000,,,,,,,,,,,,,,,,,,,,,,,,,,17512,500.3429,0.191325,542.2571,301.5143,13,0.3714,15,0.4286,3,51,1.4571,16210,11650,332.8571,0.272148,15175,,305,257,48,36,0,8.7143,3300,3389,83,3273,3230,78,27,159,5,0,2,0,0,2,1,5142,5063,123,6390,6084,129,-1248,-1021,-6,0,2,1,2,4,1
