gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15
7574-10302,complete,https://lpl.qq.com/es/stats.shtml?bmid=7574,LDL,2021,Spring,1,2021-05-12 11:51:00,2,11.06,1,Blue,top,Qingtian,Young Miracles,Aatrox,Hecarim,Tahm Kench,Tristana,Camille,Akali,1486,1,10,2,6,19,6,3,1,1,0,0,0,0,1,0.7672,1.0094,,,,,,,,,,,,,,,,,,,,,,,,,,18203,734.9798,0.335199,913.8089,747.3351,6,0.2423,3,0.1211,1,13,0.5249,12018,8711,351.7227,0.262823,11325,,171,159,12,4,5,6.9044,2865,4512,69,3430,4256,77,-565,256,-8,0,0,1,1,0,1,6201,7432,108,5080,6209,105,1121,1223,3,3,1,1,2,0,3
7574-10302,complete,https://lpl.qq.com/es/stats.shtml?bmid=7574,LDL,2021,Spring,1,2021-05-12 11:51:00,2,11.06,2,Blue,jng,Heng,Young Miracles,Udyr,Hecarim,Tahm Kench,Tristana,Camille,Akali,1486,1,0,0,14,19,6,0,0,0,0,0,0,0,0,0.7672,1.0094,,,,,,,,,,,,,,,,,,,,,,,,,,7409,299.1521,0.136433,786.2180,800.9960,7,0.2826,6,0.2423,6,29,1.1709,8977,5670,228.9367,0.171072,8400,,159,23,136,66,25,6.4199,3234,3871,74,3114,3578,71,120,293,3,0,0,0,0,1,0,5183,6115,105,4910,5963,100,273,152,5,0,3,0,0,2,0
7574-10302,complete,https://lpl.qq.com/es/stats.shtml?bmid=7574,LDL,2021,Spring,1,2021-05-12 11:51:00,2,11.06,3,Blue,mid,xiaocaobao,Young Miracles,Syndra,Hecarim,Tahm Kench,Tristana,Camille,Akali,1486,1,3,3,11,19,6,1,0,0,0,0,0,0,0,0.7672,1.0094,,,,,,,,,,,,,,,,,,,,,,,,,,15582,629.1521,0.286935,451.6555,228.8560,12,0.4845,4,0.1615,4,26,1.0498,10881,7574,305.8143,0.228518,10650,,231,215,16,12,4,9.3271,3512,4808,97,3206,4390,69,306,418,28,0,1,0,0,2,0,5257,7369,129,5343,7021,112,-86,348,17,0,4,2,1,3,1
7574-10302,complete,https://lpl.qq.com/es/stats.shtml?bmid=7574,LDL,2021,Spring,1,2021-05-12 11:51:00,2,11.06,4,Blue,bot,Xing,Young Miracles,Aphelios,Hecarim,Tahm Kench,Tristana,Camille,Akali,1486,1,4,0,8,19,6,0,0,0,0,0,0,0,0,0.7672,1.0094,,,,,,,,,,,,,,,,,,,,,,,,,,10416,420.5653,0.191806,286.9987,244.0781,13,0.5249,9,0.3634,5,36,1.4536,11267,7960,321.3997,0.240164,10525,,229,197,32,31,0,9.2463,3410,3047,79,3068,3170,64,342,-123,15,1,0,0,1,0,0,5546,5385,138,5801,5572,128,-255,-187,10,1,0,0,1,0,0
7574-10302,complete,https://lpl.qq.com/es/stats.shtml?bmid=7574,LDL,2021,Spring,1,2021-05-12 11:51:00,2,11.06,5,Blue,sup,Ke,Young Miracles,Thresh,Hecarim,Tahm Kench,Tristana,Camille,Akali,1486,1,2,1,12,19,6,0,0,0,0,0,0,0,0,0.7672,1.0094,,,,,,,,,,,,,,,,,,,,,,,,,,2695,108.8156,0.0496271,299.7174,287.1198,37,1.4939,5,0.2019,10,57,2.3015,6536,3229,130.3769,0.0974227,5610,,29,29,0,0,0,1.1709,2170,2484,14,2037,2320,13,133,164,1,0,1,1,0,1,0,3509,3915,20,3081,3953,21,428,-38,-1,1,2,1,0,1,1
7574-10302,complete,https://lpl.qq.com/es/stats.shtml?bmid=7574,LDL,2021,Spring,1,2021-05-12 11:51:00,2,11.06,6,Red,top,xiaolaohu,FunPlus Phoenix Blaze,Renekton,Viktor,Orianna,Kai'Sa,Ryze,Lee Sin,1486,0,3,6,0,6,19,0,0,0,0,1,1,0,0,0.2423,1.0094,,,,,,,,,,,,,,,,,,,,,,,,,,11401,460.3365,0.280061,869.3540,670.1750,9,0.3634,4,0.1615,5,26,1.0498,8572,5265,212.5841,0.251613,8450,,172,167,5,1,0,6.9448,3430,4256,77,2865,4512,69,565,-256,8,1,0,1,0,0,1,5080,6209,105,6201,7432,108,-1121,-1223,-3,2,0,3,3,1,1
7574-10302,complete,https://lpl.qq.com/es/stats.shtml?bmid=7574,LDL,2021,Spring,1,2021-05-12 11:51:00,2,11.06,7,Red,jng,Youxin,FunPlus Phoenix Blaze,Olaf,Viktor,Orianna,Kai'Sa,Ryze,Lee Sin,1486,0,0,2,3,6,19,0,0,0,0,0,0,0,0,0.2423,1.0094,,,,,,,,,,,,,,,,,,,,,,,,,,7323,295.6797,0.179887,864.9125,545.0875,10,0.4038,4,0.1615,11,30,1.2113,6747,3440,138.8964,0.164396,6675,,122,21,101,70,0,4.9260,3114,3578,71,3234,3871,74,-120,-293,-3,0,1,0,0,0,0,4910,5963,100,5183,6115,105,-273,-152,-5,0,2,0,0,3,0
7574-10302,complete,https://lpl.qq.com/es/stats.shtml?bmid=7574,LDL,2021,Spring,1,2021-05-12 11:51:00,2,11.06,8,Red,mid,Care,FunPlus Phoenix Blaze,Fizz,Viktor,Orianna,Kai'Sa,Ryze,Lee Sin,1486,0,2,4,3,6,19,0,0,0,0,1,0,1,0,0.2423,1.0094,,,,,,,,,,,,,,,,,,,,,,,,,,10461,422.3822,0.25697,504.4280,277.5101,14,0.5653,5,0.2019,5,35,1.4132,8431,5124,206.8910,0.244875,8955,,162,162,0,0,0,6.5410,3206,4390,69,3512,4808,97,-306,-418,-28,0,2,0,0,1,0,5343,7021,112,5257,7369,129,86,-348,-17,1,3,1,0,4,2
7574-10302,complete,https://lpl.qq.com/es/stats.shtml?bmid=7574,LDL,2021,Spring,1,2021-05-12 11:51:00,2,11.06,9,Red,bot,River,FunPlus Phoenix Blaze,Samira,Viktor,Orianna,Kai'Sa,Ryze,Lee Sin,1486,0,1,3,1,6,19,0,0,0,0,0,0,0,0,0.2423,1.0094,,,,,,,,,,,,,,,,,,,,,,,,,,7732,312.1938,0.189933,440.3499,325.7201,10,0.4038,7,0.2826,5,22,0.8883,8791,5484,221.4266,0.262079,8525,,201,191,10,10,0,8.1157,3068,3170,64,3410,3047,79,-342,123,-15,1,0,0,1,0,0,5801,5572,128,5546,5385,138,255,187,-10,1,0,0,1,0,0
7574-10302,complete,https://lpl.qq.com/es/stats.shtml?bmid=7574,LDL,2021,Spring,1,2021-05-12 11:51:00,2,11.06,10,Red,sup,Shenyi,FunPlus Phoenix Blaze,Alistar,Viktor,Orianna,Kai'Sa,Ryze,Lee Sin,1486,0,0,4,1,6,19,0,0,0,0,0,0,0,0,0.2423,1.0094,,,,,,,,,,,,,,,,,,,,,,,,,,3792,153.1090,0.0931489,427.7524,663.1898,29,1.1709,8,0.3230,4,59,2.3822,4919,1612,65.0875,0.0770359,4500,,30,30,0,0,0,1.2113,2037,2320,13,2170,2484,14,-133,-164,-1,0,1,0,0,1,1,3081,3953,21,3509,3915,20,-428,38,1,0,1,1,1,2,1
7574-10302,complete,https://lpl.qq.com/es/stats.shtml?bmid=7574,LDL,2021,Spring,1,2021-05-12 11:51:00,2,11.06,100,Blue,team,,Young Miracles,,Hecarim,Tahm Kench,Tristana,Camille,Akali,1486,1,19,6,51,19,6,4,1,1,0,0,,,,0.7672,1.0094,0,1,3,1,3,1,0,0,0,,0,0,1,1,1,1,1,0,0,7,2,1,1,1,0,54305,2192.6649,,2738.3984,2308.3849,75,3.0283,27,1.0902,26,161,6.5007,49679,33144,1338.2503,,46510,0.22496,,,196,113,34,,15191,18722,333,14855,17714,294,336,1008,39,1,2,2,2,4,1,25696,30216,500,24215,28718,466,1481,1498,34,5,10,4,4,6,5
7574-10302,complete,https://lpl.qq.com/es/stats.shtml?bmid=7574,LDL,2021,Spring,1,2021-05-12 11:51:00,2,11.06,200,Red,team,,FunPlus Phoenix Blaze,,Viktor,Orianna,Kai'Sa,Ryze,Lee Sin,1486,0,6,19,8,6,19,0,0,0,0,1,,,,0.2423,1.0094,1,3,1,3,1,1,1,1,0,,0,0,0,1,1,0,0,1,1,2,7,0,0,0,1,40709,1643.7012,,3106.7968,2481.6824,72,2.9071,28,1.1306,30,172,6.9448,37460,20925,844.8856,,37105,-0.22496,,,116,81,0,,14855,17714,294,15191,18722,333,-336,-1008,-39,2,4,1,1,2,2,24215,28718,466,25696,30216,500,-1481,-1498,-34,4,6,5,5,10,4
7574-10303,complete,https://lpl.qq.com/es/stats.shtml?bmid=7574,LDL,2021,Spring,1,2021-05-12 12:36:00,3,11.06,1,Blue,top,xiaolaohu,FunPlus Phoenix Blaze,Jayce,Orianna,Viktor,Hecarim,Renekton,Aatrox,1813,1,6,4,13,24,8,1,0,0,0,1,1,0,0,0.7943,1.0590,,,,,,,,,,,,,,,,,,,,,,,,,,23084,763.9493,0.31731,445.9459,297.0546,11,0.3640,7,0.2317,8,30,0.9928,13829,9855,326.1445,0.23843,12350,,249,222,27,10,8,8.2405,4399,4595,85,3132,3879,39,1267,716,46,3,0,3,2,2,2,7578,7949,144,5262,5791,60,2316,2158,84,5,0,4,4,2,4
7574-10303,complete,https://lpl.qq.com/es/stats.shtml?bmid=7574,LDL,2021,Spring,1,2021-05-12 12:36:00,3,11.06,2,Blue,jng,Youxin,FunPlus Phoenix Blaze,Udyr,Orianna,Viktor,Hecarim,Renekton,Aatrox,1813,1,1,2,17,24,8,0,0,0,0,1,0,1,0,0.7943,1.0590,,,,,,,,,,,,,,,,,,,,,,,,,,6062,200.6178,0.0833276,839.5698,999.3491,17,0.5626,13,0.4302,15,48,1.5885,10309,6335,209.6525,0.153267,9225,,172,24,148,86,21,5.6922,3509,3519,63,3888,3785,65,-379,-266,-2,0,4,1,2,2,0,5270,5946,99,5866,5664,102,-596,282,-3,0,6,1,2,3,0
7574-10303,complete,https://lpl.qq.com/es/stats.shtml?bmid=7574,LDL,2021,Spring,1,2021-05-12 12:36:00,3,11.06,3,Blue,mid,Care,FunPlus Phoenix Blaze,Kassadin,Orianna,Viktor,Hecarim,Renekton,Aatrox,1813,1,10,0,8,24,8,1,0,0,0,0,0,0,0,0.7943,1.0590,,,,,,,,,,,,,,,,,,,,,,,,,,26071,862.8020,0.358369,688.8582,524.6773,14,0.4633,11,0.3640,10,41,1.3569,14883,10909,361.0259,0.26393,14200,,273,233,40,21,5,9.0347,3096,4359,62,3834,4488,85,-738,-129,-23,1,0,0,1,0,1,5213,7333,102,6667,7180,144,-1454,153,-42,2,2,0,1,0,2
7574-10303,complete,https://lpl.qq.com/es/stats.shtml?bmid=7574,LDL,2021,Spring,1,2021-05-12 12:36:00,3,11.06,4,Blue,bot,River,FunPlus Phoenix Blaze,Tristana,Orianna,Viktor,Hecarim,Renekton,Aatrox,1813,1,6,1,8,24,8,2,1,0,0,0,0,0,0,0.7943,1.0590,,,,,,,,,,,,,,,,,,,,,,,,,,15110,500.0552,0.2077,386.8395,202.6696,11,0.3640,11,0.3640,4,33,1.0921,14616,10642,352.1897,0.257471,12950,,290,258,32,24,4,9.5974,3498,3537,92,3453,3858,97,45,-321,-5,0,0,0,0,0,0,5622,5618,130,5268,6356,151,354,-738,-21,0,1,1,0,0,1
7574-10303,complete,https://lpl.qq.com/es/stats.shtml?bmid=7574,LDL,2021,Spring,1,2021-05-12 12:36:00,3,11.06,5,Blue,sup,Shenyi,FunPlus Phoenix Blaze,Alistar,Orianna,Viktor,Hecarim,Renekton,Aatrox,1813,1,1,1,12,24,8,0,0,0,0,0,0,0,0,0.7943,1.0590,,,,,,,,,,,,,,,,,,,,,,,,,,2422,80.1544,0.0332926,370.3916,649.3105,54,1.7871,6,0.1986,8,75,2.4821,7566,3592,118.8748,0.0869023,6350,,27,27,0,0,0,0.8935,2355,2324,12,2310,2707,14,45,-383,-2,0,2,1,0,3,1,4056,3887,21,3330,3943,20,726,-56,1,1,3,1,0,4,1
7574-10303,complete,https://lpl.qq.com/es/stats.shtml?bmid=7574,LDL,2021,Spring,1,2021-05-12 12:36:00,3,11.06,6,Red,top,Qingtian,Young Miracles,Sylas,Tahm Kench,Akali,Gnar,Camille,Syndra,1813,0,5,9,2,8,24,0,0,0,0,0,0,0,1,0.2648,1.0590,,,,,,,,,,,,,,,,,,,,,,,,,,12904,427.0491,0.253318,887.4573,651.7926,6,0.1986,2,0.0662,1,14,0.4633,9171,5197,171.9912,0.181118,9175,,108,102,6,3,0,3.5742,3132,3879,39,4399,4595,85,-1267,-716,-46,2,2,2,3,0,3,5262,5791,60,7578,7949,144,-2316,-2158,-84,4,2,4,5,0,4
7574-10303,complete,https://lpl.qq.com/es/stats.shtml?bmid=7574,LDL,2021,Spring,1,2021-05-12 12:36:00,3,11.06,7,Red,jng,Heng,Young Miracles,Olaf,Tahm Kench,Akali,Gnar,Camille,Syndra,1813,0,2,3,4,8,24,1,0,0,0,0,0,0,0,0.2648,1.0590,,,,,,,,,,,,,,,,,,,,,,,,,,10316,341.4010,0.202513,841.1583,536.3596,9,0.2978,9,0.2978,8,36,1.1914,9034,5060,167.4573,0.176343,9050,,155,42,113,71,8,5.1296,3888,3785,65,3509,3519,63,379,266,2,2,2,0,0,4,1,5866,5664,102,5270,5946,99,596,-282,3,2,3,0,0,6,1
7574-10303,complete,https://lpl.qq.com/es/stats.shtml?bmid=7574,LDL,2021,Spring,1,2021-05-12 12:36:00,3,11.06,8,Red,mid,xiaocaobao,Young Miracles,Lucian,Tahm Kench,Akali,Gnar,Camille,Syndra,1813,0,1,4,1,8,24,0,0,0,0,0,0,0,0,0.2648,1.0590,,,,,,,,,,,,,,,,,,,,,,,,,,13753,455.1462,0.269984,487.8434,200.7170,11,0.3640,16,0.5295,6,52,1.7209,12639,8665,286.7623,0.301982,12750,,287,271,16,16,0,9.4981,3834,4488,85,3096,4359,62,738,129,23,1,0,1,1,0,0,6667,7180,144,5213,7333,102,1454,-153,42,1,0,2,2,2,0
7574-10303,complete,https://lpl.qq.com/es/stats.shtml?bmid=7574,LDL,2021,Spring,1,2021-05-12 12:36:00,3,11.06,9,Red,bot,Xing,Young Miracles,Kai'Sa,Tahm Kench,Akali,Gnar,Camille,Syndra,1813,0,0,3,1,8,24,0,0,0,0,0,0,0,0,0.2648,1.0590,,,,,,,,,,,,,,,,,,,,,,,,,,10805,357.5841,0.212112,606.3541,292.0574,29,0.9597,12,0.3971,5,56,1.8533,11547,7573,250.6233,0.263924,11675,,316,280,36,32,0,10.4578,3453,3858,97,3498,3537,92,-45,321,5,0,0,0,0,0,0,5268,6356,151,5622,5618,130,-354,738,21,0,0,1,0,1,1
7574-10303,complete,https://lpl.qq.com/es/stats.shtml?bmid=7574,LDL,2021,Spring,1,2021-05-12 12:36:00,3,11.06,10,Red,sup,Ke,Young Miracles,Rakan,Tahm Kench,Akali,Gnar,Camille,Syndra,1813,0,0,5,5,8,24,0,0,0,0,0,0,0,0,0.2648,1.0590,,,,,,,,,,,,,,,,,,,,,,,,,,3162,104.6442,0.062073,378.4004,321.3789,50,1.6547,6,0.1986,14,80,2.6475,6173,2199,72.7744,0.0766337,5750,,32,32,0,0,0,1.0590,2310,2707,14,2355,2324,12,-45,383,2,0,3,1,0,2,1,3330,3943,20,4056,3887,21,-726,56,-1,0,4,1,1,3,1
7574-10303,complete,https://lpl.qq.com/es/stats.shtml?bmid=7574,LDL,2021,Spring,1,2021-05-12 12:36:00,3,11.06,100,Blue,team,,FunPlus Phoenix Blaze,,Orianna,Viktor,Hecarim,Renekton,Aatrox,1813,1,24,8,58,24,8,4,1,0,0,1,,,,0.7943,1.0590,0,3,2,3,2,0,2,1,0,,0,0,0,0,2,1,1,0,0,10,3,0,0,2,0,72749,2407.5786,,2731.6051,2673.0612,107,3.5411,48,1.5885,45,227,7.5124,61203,41332,1367.8544,,55075,0.129017,,,247,141,38,,16857,18334,314,16617,18717,300,240,-383,14,4,6,5,5,7,4,27739,30733,496,26393,28934,477,1346,1799,19,8,12,7,7,9,8
7574-10303,complete,https://lpl.qq.com/es/stats.shtml?bmid=7574,LDL,2021,Spring,1,2021-05-12 12:36:00,3,11.06,200,Red,team,,Young Miracles,,Tahm Kench,Akali,Gnar,Camille,Syndra,1813,0,8,24,13,8,24,1,0,0,0,0,,,,0.2648,1.0590,1,2,3,2,3,0,1,0,1,,0,0,1,2,0,0,0,1,1,3,10,1,1,0,2,50940,1685.8246,,3201.2135,2002.3056,105,3.4749,45,1.4892,34,238,7.8764,48564,28693,949.5753,,48400,-0.129017,,,171,122,8,,16617,18717,300,16857,18334,314,-240,383,-14,5,7,4,4,6,5,26393,28934,477,27739,30733,496,-1346,-1799,-19,7,9,8,8,12,7
7574-10304,complete,https://lpl.qq.com/es/stats.shtml?bmid=7574,LDL,2021,Spring,1,2021-05-12 13:26:00,4,11.06,1,Blue,top,Qingtian,Young Miracles,Renekton,Tahm Kench,Tristana,Hecarim,Jayce,Gnar,1287,1,6,1,8,22,3,1,0,0,0,1,0,1,0,1.0256,1.1655,,,,,,,,,,,,,,,,,,,,,,,,,,13445,626.8065,0.272607,648.0186,461.4452,10,0.4662,3,0.1399,4,20,0.9324,10323,7422,346.0140,0.215249,9100,,162,160,2,0,2,7.5524,4138,4885,83,2762,3829,62,1376,1056,21,2,2,0,0,0,2,6849,7527,118,4367,5964,97,2482,1563,21,4,3,1,0,1,4
7574-10304,complete,https://lpl.qq.com/es/stats.shtml?bmid=7574,LDL,2021,Spring,1,2021-05-12 13:26:00,4,11.06,2,Blue,jng,Heng,Young Miracles,Udyr,Tahm Kench,Tristana,Hecarim,Jayce,Gnar,1287,1,3,1,11,22,3,0,0,0,0,1,1,0,0,1.0256,1.1655,,,,,,,,,,,,,,,,,,,,,,,,,,7955,370.8625,0.161294,941.8182,891.9814,10,0.4662,5,0.2331,10,26,1.2121,8584,5683,264.9417,0.164815,7650,,139,15,124,74,16,6.4802,3973,3917,69,2955,3069,62,1018,848,7,2,3,0,0,0,2,5836,6233,98,4719,5365,91,1117,868,7,3,4,0,1,0,4
7574-10304,complete,https://lpl.qq.com/es/stats.shtml?bmid=7574,LDL,2021,Spring,1,2021-05-12 13:26:00,4,11.06,3,Blue,mid,xiaocaobao,Young Miracles,Ryze,Tahm Kench,Tristana,Hecarim,Jayce,Gnar,1287,1,8,0,7,22,3,1,1,0,0,0,0,0,0,1.0256,1.1655,,,,,,,,,,,,,,,,,,,,,,,,,,11441,533.3800,0.231975,416.6900,226.3869,11,0.5128,5,0.2331,4,26,1.2121,12728,9827,458.1352,0.284999,10900,,254,203,51,24,13,11.8415,4259,5445,101,3178,4425,84,1081,1020,17,2,2,0,0,0,1,7958,8927,172,5062,7185,141,2896,1742,31,4,3,0,0,0,2
7574-10304,complete,https://lpl.qq.com/es/stats.shtml?bmid=7574,LDL,2021,Spring,1,2021-05-12 13:26:00,4,11.06,4,Blue,bot,Xing,Young Miracles,Xayah,Tahm Kench,Tristana,Hecarim,Jayce,Gnar,1287,1,5,0,9,22,3,1,0,0,0,0,0,0,0,1.0256,1.1655,,,,,,,,,,,,,,,,,,,,,,,,,,12724,593.1935,0.257989,254.9650,109.7902,13,0.6061,6,0.2797,5,35,1.6317,11548,8647,403.1235,0.250776,9775,,229,211,18,8,4,10.6760,4159,3554,95,3195,3065,82,964,489,13,1,2,0,0,0,1,6978,6256,144,5201,5331,133,1777,925,11,2,3,0,0,0,2
7574-10304,complete,https://lpl.qq.com/es/stats.shtml?bmid=7574,LDL,2021,Spring,1,2021-05-12 13:26:00,4,11.06,5,Blue,sup,Ke,Young Miracles,Galio,Tahm Kench,Tristana,Hecarim,Jayce,Gnar,1287,1,0,1,14,22,3,0,0,0,0,0,0,0,0,1.0256,1.1655,,,,,,,,,,,,,,,,,,,,,,,,,,3755,175.0583,0.0761354,413.1469,515.7110,30,1.3986,4,0.1865,10,50,2.3310,5803,2902,135.2914,0.0841609,4500,,24,24,0,0,0,1.1189,2219,2922,12,2097,2450,16,122,472,-4,0,3,0,0,0,1,3726,4614,20,3479,3774,32,247,840,-12,0,7,0,0,0,1
7574-10304,complete,https://lpl.qq.com/es/stats.shtml?bmid=7574,LDL,2021,Spring,1,2021-05-12 13:26:00,4,11.06,6,Red,top,xiaolaohu,FunPlus Phoenix Blaze,Aatrox,Orianna,Viktor,Thresh,Rakan,Lee Sin,1287,0,0,5,3,3,22,0,0,0,0,0,0,0,1,0.1399,1.1655,,,,,,,,,,,,,,,,,,,,,,,,,,7775,362.4709,0.226643,753.1469,524.6154,6,0.2797,6,0.2797,1,20,0.9324,6660,3759,175.2448,0.209369,6625,,151,143,8,2,0,7.0396,2762,3829,62,4138,4885,83,-1376,-1056,-21,0,0,2,2,2,0,4367,5964,97,6849,7527,118,-2482,-1563,-21,0,1,4,4,3,1
7574-10304,complete,https://lpl.qq.com/es/stats.shtml?bmid=7574,LDL,2021,Spring,1,2021-05-12 13:26:00,4,11.06,7,Red,jng,Youxin,FunPlus Phoenix Blaze,Olaf,Orianna,Viktor,Thresh,Rakan,Lee Sin,1287,0,1,6,1,3,22,0,0,0,0,0,0,0,0,0.1399,1.1655,,,,,,,,,,,,,,,,,,,,,,,,,,8484,395.5245,0.247311,1008.7179,584.6154,7,0.3263,7,0.3263,7,29,1.3520,6054,3153,146.9930,0.175615,6025,,110,15,95,69,1,5.1282,2955,3069,62,3973,3917,69,-1018,-848,-7,0,0,2,2,3,0,4719,5365,91,5836,6233,98,-1117,-868,-7,1,0,4,3,4,0
7574-10304,complete,https://lpl.qq.com/es/stats.shtml?bmid=7574,LDL,2021,Spring,1,2021-05-12 13:26:00,4,11.06,8,Red,mid,Care,FunPlus Phoenix Blaze,Syndra,Orianna,Viktor,Thresh,Rakan,Lee Sin,1287,0,0,4,2,3,22,0,0,0,0,0,0,0,0,0.1399,1.1655,,,,,,,,,,,,,,,,,,,,,,,,,,8603,401.0723,0.25078,422.7972,205.1748,10,0.4662,4,0.1865,4,26,1.2121,6961,4060,189.2774,0.226134,6050,,189,185,4,4,0,8.8112,3178,4425,84,4259,5445,101,-1081,-1020,-17,0,0,1,2,2,0,5062,7185,141,7958,8927,172,-2896,-1742,-31,0,0,2,4,3,0
7574-10304,complete,https://lpl.qq.com/es/stats.shtml?bmid=7574,LDL,2021,Spring,1,2021-05-12 13:26:00,4,11.06,9,Red,bot,River,FunPlus Phoenix Blaze,Kai'Sa,Orianna,Viktor,Thresh,Rakan,Lee Sin,1287,0,2,4,0,3,22,1,0,0,0,0,0,0,0,0.1399,1.1655,,,,,,,,,,,,,,,,,,,,,,,,,,7719,359.8601,0.225011,494.4056,283.9161,8,0.3730,2,0.0932,3,14,0.6527,8124,5223,243.4965,0.290912,8135,,186,174,12,12,0,8.6713,3195,3065,82,4159,3554,95,-964,-489,-13,0,0,1,1,2,0,5201,5331,133,6978,6256,144,-1777,-925,-11,0,0,2,2,3,0
7574-10304,complete,https://lpl.qq.com/es/stats.shtml?bmid=7574,LDL,2021,Spring,1,2021-05-12 13:26:00,4,11.06,10,Red,sup,Shenyi,FunPlus Phoenix Blaze,Alistar,Orianna,Viktor,Thresh,Rakan,Lee Sin,1287,0,0,3,2,3,22,0,0,0,0,0,0,0,0,0.1399,1.1655,,,,,,,,,,,,,,,,,,,,,,,,,,1724,80.3730,0.0502551,376.0373,625.4079,27,1.2587,8,0.3730,6,48,2.2378,4660,1759,82.0047,0.0979703,4350,,37,37,0,0,0,1.7249,2097,2450,16,2219,2922,12,-122,-472,4,0,0,1,0,3,0,3479,3774,32,3726,4614,20,-247,-840,12,0,0,1,0,7,0
7574-10304,complete,https://lpl.qq.com/es/stats.shtml?bmid=7574,LDL,2021,Spring,1,2021-05-12 13:26:00,4,11.06,100,Blue,team,,Young Miracles,,Tahm Kench,Tristana,Hecarim,Jayce,Gnar,1287,1,22,3,49,22,3,3,1,0,0,1,,,,1.0256,1.1655,1,3,0,3,0,1,1,0,1,,0,0,1,2,0,1,1,0,1,7,0,1,1,1,0,49320,2299.3007,,2674.6387,2205.3147,74,3.4499,23,1.0723,33,157,7.3193,48986,34481,1607.5058,,41925,0.293804,,,195,106,35,,18748,20723,360,14187,16838,306,4561,3885,54,7,12,0,0,0,7,31347,33557,552,22828,27619,494,8519,5938,58,13,20,1,1,1,13
7574-10304,complete,https://lpl.qq.com/es/stats.shtml?bmid=7574,LDL,2021,Spring,1,2021-05-12 13:26:00,4,11.06,200,Red,team,,FunPlus Phoenix Blaze,,Orianna,Viktor,Thresh,Rakan,Lee Sin,1287,0,3,22,8,3,22,1,0,0,0,0,,,,0.1399,1.1655,0,0,3,0,3,0,0,0,0,,0,0,0,0,2,0,0,1,0,0,7,0,0,0,1,34305,1599.3007,,3055.1049,2223.7296,58,2.7040,27,1.2587,21,137,6.3869,32459,17954,837.0163,,31185,-0.293804,,,119,87,1,,14187,16838,306,18748,20723,360,-4561,-3885,-54,0,0,7,7,12,0,22828,27619,494,31347,33557,552,-8519,-5938,-58,1,1,13,13,20,1
ESPORTSTMNT03/1852250,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1852250?gameHash=6feb98ef3869868d&amp;tab=overview,PGN,2021,Spring,0,2021-05-12 15:45:23,2,11.09,1,Blue,top,Lumerion,Romulea eSport,Aatrox,Akali,Udyr,Gangplank,Shen,Malphite,1447,1,4,0,7,22,5,1,1,0,0,0,0,0,0,0.9122,1.1196,,,,,,,,,,,,,,,,,,,,,,,,1,0,13413,556.1714,0.219835,787.9613,491.4858,8,0.3317,5,0.2073,3,23,0.9537,10598,7371,305.6393,0.2159,8855,,181,177,4,1,0,7.5052,3036,4085,68,2689,3922,52,347,163,16,0,0,0,0,1,0,4989,7457,113,4004,6335,83,985,1122,30,0,1,0,0,1,1
ESPORTSTMNT03/1852250,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1852250?gameHash=6feb98ef3869868d&amp;tab=overview,PGN,2021,Spring,0,2021-05-12 15:45:23,2,11.09,2,Blue,jng,Taikki,Romulea eSport,Lillia,Akali,Udyr,Gangplank,Shen,Malphite,1447,1,4,2,14,22,5,0,0,0,0,0,0,0,0,0.9122,1.1196,,,,,,,,,,,,,,,,,,,,,,,,0,0,15420,639.3918,0.252729,889.7167,362.6123,7,0.2903,7,0.2903,7,28,1.1610,9371,6144,254.7616,0.179958,7975,,165,31,134,77,11,6.8417,3055,3450,69,2829,3019,54,226,431,15,0,1,1,0,2,1,4682,5360,101,4427,5695,93,255,-335,8,0,4,2,0,3,1
