game,blueTopGP,blueTopWR,blueTopKDA,blueJungleGP,blueJungleWR,blueJungleKDA,blueMidGP,blueMidWR,blueMidKDA,blueADCGP,blueADCWR,blueADCKDA,blueSupportGP,blueSupportWR,blueSupportKDA,redTopGP,redTopWR,redTopKDA,redJungleGP,redJungleWR,redJungleKDA,redMidGP,redMidWR,redMidKDA,redAdcGP,redAdcWR,redAdcKDA,redSupportGP,redSupportWR,redSupportKDA,result
ESPORTSTMNT01/2030820,0,0,0,1,1.0,20.0,0,0,0,1,1.0,7.5,2,1.0,4.83,0,0,0,1,0.0,1.67,1,0.0,0.75,0,0,0,0,0,0,1
ESPORTSTMNT04/1730231,0,0,0,0,0,0,0,0,0,3,0.67,3.25,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.14,1,1.0,2.6,1
ESPORTSTMNT02/1922144,0,0,0,1,0.0,8.5,0,0,0,8,0.5,5.5,0,0,0,0,0,0,1,1.0,2.0,1,1.0,12.0,3,0.33,3.57,2,0.0,4.71,1
ESPORTSTMNT02/1922145,0,0,0,0,0,0,0,0,0,9,0.56,5.44,7,0.57,4.1,9,0.67,3.75,6,0.33,8.8,1,1.0,7.0,7,0.43,2.92,3,0.67,5.43,0
ESPORTSTMNT01/2030823,0,0,0,0,0,0,0,0,0,2,0.5,4.0,0,0,0,2,0.5,5.67,0,0,0,1,1.0,2.33,0,0,0,1,1.0,3.5,0
ESPORTSTMNT02/1922181,1,1.0,6.0,8,0.5,3.19,1,1.0,0.67,3,0.33,6.29,3,0.0,6.29,2,0.5,17.0,2,0.0,2.38,0,0,0,10,0.6,5.65,1,0.0,0.67,1
ESPORTSTMNT02/1922185,3,0.33,4.12,1,0.0,25.0,0,0,0,6,0.33,2.91,0,0,0,1,1.0,2.75,2,0.0,4.33,0,0,0,4,0.0,1.75,2,0.5,1.14,0
ESPORTSTMNT02/1922212,0,0,0,1,0.0,0.9,0,0,0,5,0.6,4.62,5,0.6,1.31,0,0,0,1,0.0,8.0,0,0,0,0,0,0,0,0,0,0
ESPORTSTMNT02/1922213,0,0,0,3,0.67,4.57,0,0,0,1,0.0,14.0,8,0.5,3.52,1,1.0,3.67,0,0,0,3,0.67,3.67,1,1.0,17.0,2,0.5,6.6,0
ESPORTSTMNT02/1922222,0,0,0,1,0.0,4.2,0,0,0,15,0.6,4.79,7,0.71,3.82,3,0.0,3.45,1,1.0,11.0,0,0,0,3,0.67,7.62,0,0,0,1
ESPORTSTMNT02/1922258,7,0.43,1.75,0,0,0,3,0.67,5.4,3,0.67,5.83,0,0,0,1,0.0,4.0,0,0,0,0,0,0,1,1.0,8.0,1,0.0,1.11,0
ESPORTSTMNT02/1922267,0,0,0,11,0.73,7.6,0,0,0,0,0,0,1,0.0,7.0,5,0.8,2.91,0,0,0,0,0,0,0,0,0,5,0.6,0.79,0
ESPORTSTMNT02/1922323,0,0,0,0,0,0,1,1.0,1.0,5,0.8,1.31,1,1.0,2.29,0,0,0,1,1.0,0.5,3,0.67,2.55,8,0.75,3.54,1,1.0,0.25,0
ESPORTSTMNT02/1922338,1,0.0,7.0,0,0,0,1,1.0,14.0,8,0.5,6.25,1,1.0,2.17,2,0.5,1.44,0,0,0,0,0,0,0,0,0,2,0.5,3.29,0
ESPORTSTMNT02/1922359,0,0,0,6,0.5,3.83,0,0,0,14,0.36,9.11,3,0.33,4.83,1,1.0,11.0,1,0.0,0.75,0,0,0,0,0,0,1,1.0,2.33,1
ESPORTSTMNT02/1922361,1,0.0,14.0,3,0.67,2.9,1,1.0,3.0,4,0.25,4.9,0,0,0,1,0.0,6.5,2,1.0,8.0,0,0,0,1,1.0,9.0,1,1.0,14.0,1
ESPORTSTMNT02/1922375,1,0.0,0.0,0,0,0,0,0,0,1,0.0,8.0,0,0,0,1,1.0,5.0,2,0.5,1.8,0,0,0,2,1.0,2.75,0,0,0,1
ESPORTSTMNT01/2041023,1,0.0,0.33,1,0.0,0.67,3,0.33,2.83,2,0.5,4.0,1,0.0,0.75,5,0.4,1.75,3,0.67,3.86,1,0.0,9.0,11,0.36,5.41,3,0.0,4.29,1
ESPORTSTMNT05/1980689,1,0.0,0.33,1,0.0,0.67,3,0.33,2.83,2,0.5,4.0,1,0.0,0.75,5,0.4,1.75,3,0.67,3.86,1,0.0,9.0,11,0.36,5.41,3,0.0,4.29,1
ESPORTSTMNT01/2041028,1,1.0,11.0,1,1.0,3.5,1,1.0,6.0,1,1.0,11.0,1,1.0,13.0,2,1.0,1.4,1,1.0,0.67,1,1.0,2.0,1,1.0,1.5,2,0.5,1.0,0
ESPORTSTMNT05/1980729,1,1.0,11.0,1,1.0,3.5,1,1.0,6.0,1,1.0,11.0,1,1.0,13.0,2,1.0,1.4,1,1.0,0.67,1,1.0,2.0,1,1.0,1.5,2,0.5,1.0,0
ESPORTSTMNT05/1970391,0,0,0,2,0.5,1.67,2,1.0,34.0,3,1.0,1.67,1,1.0,3.5,0,0,0,0,0,0,0,0,0,2,0.5,4.0,0,0,0,1
ESPORTSTMNT02/1932682,0,0,0,0,0,0,2,1.0,2.17,2,1.0,2.0,0,0,0,3,1.0,5.83,0,0,0,0,0,0,7,0.57,4.07,3,1.0,4.4,1
ESPORTSTMNT01/2041038,5,0.2,2.53,1,0.0,1.4,1,0.0,1.0,2,0.5,2.6,4,0.5,3.0,2,0.0,6.4,1,0.0,11.0,1,0.0,6.0,2,0.0,36.0,1,0.0,5.0,1
ESPORTSTMNT05/1980762,5,0.2,2.53,1,0.0,1.4,1,0.0,1.0,2,0.5,2.6,4,0.5,3.0,2,0.0,6.4,1,0.0,11.0,1,0.0,6.0,2,0.0,36.0,1,0.0,5.0,1
ESPORTSTMNT02/1922921,3,0.33,3.18,0,0,0,0,0,0,0,0,0,3,0.67,2.43,3,0.33,1.64,1,0.0,2.2,1,0.0,15.0,5,0.2,4.82,0,0,0,0
ESPORTSTMNT02/1932708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ESPORTSTMNT02/1922957,2,0.5,2.86,0,0,0,4,0.5,7.5,0,0,0,6,0.67,6.75,0,0,0,2,0.5,6.25,0,0,0,1,1.0,19.0,3,0.67,5.5,0
ESPORTSTMNT01/2041044,3,0.33,1.9,3,0.0,3.5,1,0.0,1.33,3,0.33,2.33,2,0.5,3.0,3,0.0,6.0,2,0.5,3.57,3,0.0,6.8,2,0.0,31.0,2,0.5,2.71,1
ESPORTSTMNT02/1935524,3,0.33,1.9,3,0.0,3.5,1,0.0,1.33,3,0.33,2.33,2,0.5,3.0,3,0.0,6.0,2,0.5,3.57,3,0.0,6.8,2,0.0,31.0,2,0.5,2.71,1
ESPORTSTMNT02/1932828,0,0,0,1,0.0,0.5,0,0,0,1,1.0,0.5,0,0,0,2,1.0,6.2,2,0.0,3.29,0,0,0,1,1.0,1.0,0,0,0,0
ESPORTSTMNT02/1923002,0,0,0,0,0,0,3,1.0,3.33,1,1.0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.5,1,1.0,2.2,1
ESPORTSTMNT01/2041047,1,1.0,4.5,1,1.0,5.0,4,0.5,5.43,9,0.67,5.0,3,0.67,2.29,1,1.0,1.0,4,0.75,3.07,1,1.0,4.0,1,1.0,1.0,1,1.0,0.67,0
ESPORTSTMNT02/1935545,1,1.0,4.5,1,1.0,5.0,4,0.5,5.43,9,0.67,5.0,3,0.67,2.29,1,1.0,1.0,4,0.75,3.07,1,1.0,4.0,1,1.0,1.0,1,1.0,0.67,0
ESPORTSTMNT02/1923025,3,0.33,3.5,0,0,0,2,0.5,11.33,3,0.67,4.88,2,1.0,3.33,0,0,0,1,0.0,2.33,0,0,0,3,0.33,2.0,3,0.67,1.27,0
ESPORTSTMNT02/1932870,0,0,0,4,0.25,8.0,0,0,0,1,1.0,13.0,3,0.33,3.38,0,0,0,0,0,0,0,0,0,2,0.0,4.33,2,0.5,5.67,1
ESPORTSTMNT01/2041048,2,0.5,0.4,3,0.0,4.4,5,0.2,3.08,6,0.17,3.07,4,0.75,1.13,1,0.0,8.0,2,0.0,5.25,1,0.0,10.0,2,0.5,26.0,3,0.33,3.0,1
ESPORTSTMNT02/1935563,2,0.5,0.4,3,0.0,4.4,5,0.2,3.08,6,0.17,3.07,4,0.75,1.13,1,0.0,8.0,2,0.0,5.25,1,0.0,10.0,2,0.5,26.0,3,0.33,3.0,1
ESPORTSTMNT02/1932905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,1.38,0
ESPORTSTMNT02/1933162,0,0,0,0,0,0,0,0,0,2,1.0,6.8,1,0.0,0.5,0,0,0,6,0.5,7.17,2,0.5,2.25,5,0.8,3.09,2,1.0,0.6,0
ESPORTSTMNT02/1933217,0,0,0,1,0.0,0.5,0,0,0,0,0,0,1,1.0,16.0,4,0.5,4.1,0,0,0,4,0.25,5.75,2,0.5,32.0,1,1.0,11.0,1
ESPORTSTMNT02/1933285,0,0,0,0,0,0,1,0.0,3.0,3,0.67,9.25,1,0.0,2.5,1,0.0,1.0,0,0,0,0,0,0,1,1.0,2.33,0,0,0,1
ESPORTSTMNT02/1933304,0,0,0,0,0,0,0,0,0,1,0.0,0.4,1,1.0,1.2,0,0,0,0,0,0,1,0.0,0.25,0,0,0,0,0,0,0
ESPORTSTMNT02/1933321,0,0,0,1,1.0,15.0,1,1.0,5.5,0,0,0,2,0.5,1.38,0,0,0,3,0.67,11.5,0,0,0,3,0.33,3.12,0,0,0,0
ESPORTSTMNT02/1933360,4,0.5,4.0,9,0.67,2.62,2,0.5,2.4,8,0.5,4.06,0,0,0,0,0,0,1,0.0,1.4,0,0,0,0,0,0,0,0,0,0
ESPORTSTMNT02/1933400,0,0,0,0,0,0,0,0,0,1,0.0,5.33,1,0.0,8.5,0,0,0,0,0,0,1,1.0,10.0,0,0,0,5,0.4,4.46,0
ESPORTSTMNT02/1933446,2,1.0,4.0,5,0.6,5.43,0,0,0,2,1.0,2.43,4,1.0,1.94,4,0.5,2.82,0,0,0,1,0.0,1.25,0,0,0,1,0.0,1.5,1
ESPORTSTMNT02/1933458,0,0,0,2,0.5,8.33,1,1.0,2.17,0,0,0,0,0,0,1,1.0,4.0,0,0,0,0,0,0,1,1.0,3.5,3,0.67,4.62,1
ESPORTSTMNT02/1933520,1,0.0,7.5,1,0.0,19.0,0,0,0,0,0,0,1,0.0,2.0,0,0,0,0,0,0,1,0.0,15.0,2,0.5,1.75,1,1.0,3.14,0
ESPORTSTMNT02/1923979,0,0,0,0,0,0,4,0.5,6.25,1,0.0,2.33,1,0.0,1.25,1,0.0,0.75,0,0,0,2,0.5,1.14,4,0.25,2.15,0,0,0,1
ESPORTSTMNT05/1970481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ESPORTSTMNT02/1924039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2.2,3,0.67,11.0,1,1.0,14.0,0
ESPORTSTMNT02/1924080,0,0,0,1,1.0,0.75,0,0,0,0,0,0,1,0.0,1.0,2,0.5,3.4,0,0,0,1,0.0,21.0,4,0.25,4.4,1,1.0,16.0,0
ESPORTSTMNT05/1970488,1,1.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.0,3.69,0,0,0,0,0,0,0,0,0,0
ESPORTSTMNT02/1924149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.25,3,0.33,6.75,0,0,0,2,0.5,5.25,1,0.0,0.43,1
ESPORTSTMNT05/1970492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5,3.56,1
ESPORTSTMNT02/1924242,0,0,0,0,0,0,1,0.0,3.5,0,0,0,3,0.67,1.78,0,0,0,1,0.0,9.0,0,0,0,1,1.0,4.0,1,1.0,1.67,1
ESPORTSTMNT02/1933985,0,0,0,0,0,0,0,0,0,2,0.5,7.5,2,0.5,7.75,0,0,0,1,0.0,14.0,2,0.0,4.0,0,0,0,2,0.0,4.17,1
ESPORTSTMNT05/1970494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,5.67,0,0,0,0,0,0,0,0,0,0,0,0,0
ESPORTSTMNT02/1934012,1,0.0,5.0,2,0.5,2.0,1,0.0,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,4.0,0,0,0,1
ESPORTSTMNT02/1934044,0,0,0,0,0,0,4,0.75,2.5,3,0.67,2.5,3,0.67,1.88,0,0,0,1,0.0,2.0,0,0,0,3,0.67,3.0,4,0.5,4.7,0
ESPORTSTMNT02/1934079,0,0,0,10,0.7,2.83,4,1.0,10.0,8,0.62,3.68,0,0,0,0,0,0,0,0,0,0,0,0,3,0.67,1.5,0,0,0,0
ESPORTSTMNT02/1934097,1,1.0,0.75,2,0.0,5.33,1,1.0,0.67,0,0,0,0,0,0,0,0,0,1,1.0,1.0,1,1.0,1.5,1,1.0,11.0,2,0.5,6.67,1
ESPORTSTMNT02/1924529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,6.33,3,0.0,6.86,4,0.25,3.21,0,0,0,0,0,0,0
ESPORTSTMNT02/1924544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0
7605-10305,0,0,0,0,0,0,1,0.0,12.0,0,0,0,2,0.5,5.33,10,0.3,8.17,1,1.0,19.0,2,0.5,23.0,7,0.57,20.75,1,1.0,10.5,1
ESPORTSTMNT02/1924559,0,0,0,1,0.0,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0,0,0,0,0,0,0
7605-10306,11,0.27,7.64,5,0.4,2.62,3,0.33,10.0,8,0.5,17.6,2,0.5,6.25,1,0.0,1.0,0,0,0,1,0.0,8.0,1,0.0,1.67,0,0,0,1
7605-10307,3,1.0,4.8,0,0,0,2,0.5,1.83,6,0.17,7.58,0,0,0,0,0,0,9,0.33,2.95,1,0.0,2.75,4,0.25,3.08,3,0.33,5.5,1
ESPORTSTMNT02/1924598,0,0,0,2,0.0,5.67,0,0,0,2,0.5,6.33,1,0.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ESPORTSTMNT02/1924634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.33,11.33,0,0,0,0,0,0,1,1.0,18.0,1,1.0,0.6,1
7606-10308,6,0.5,2.53,5,0.8,2.37,8,1.0,5.06,2,1.0,3.6,2,1.0,3.0,1,1.0,4.5,0,0,0,1,1.0,0.0,0,0,0,0,0,0,0
7606-10309,0,0,0,6,0.83,2.45,0,0,0,10,0.5,3.21,5,0.6,3.77,0,0,0,1,1.0,0.25,0,0,0,1,1.0,0.0,0,0,0,0
ESPORTSTMNT02/1934489,0,0,0,0,0,0,1,0.0,15.0,0,0,0,0,0,0,2,1.0,5.33,2,0.5,1.78,0,0,0,0,0,0,0,0,0,1
ESPORTSTMNT02/1934512,1,1.0,7.5,1,0.0,8.0,0,0,0,0,0,0,0,0,0,2,1.0,5.0,5,0.8,6.57,3,0.33,7.5,0,0,0,1,1.0,13.0,1
ESPORTSTMNT02/1934593,1,1.0,4.0,6,0.5,10.62,0,0,0,1,1.0,16.0,1,0.0,1.6,2,0.5,4.71,1,1.0,5.5,0,0,0,1,0.0,0.5,4,1.0,5.18,1
ESPORTSTMNT02/1934620,0,0,0,1,0.0,4.5,1,0.0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,4.67,0,0,0,0,0,0,0
ESPORTSTMNT05/1970539,0,0,0,0,0,0,1,1.0,1.25,0,0,0,1,0.0,0.6,0,0,0,1,1.0,5.0,1,1.0,6.0,1,1.0,9.0,0,0,0,0
ESPORTSTMNT02/1934634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ESPORTSTMNT02/1924925,0,0,0,0,0,0,2,0.5,5.29,5,0.4,6.2,1,1.0,1.25,0,0,0,1,0.0,5.0,0,0,0,1,1.0,13.0,0,0,0,0
ESPORTSTMNT05/1970543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.67,0,0,0,0,0,0,1
ESPORTSTMNT02/1934677,1,1.0,3.0,2,0.0,5.5,0,0,0,2,0.5,6.33,1,0.0,13.0,6,0.83,4.36,2,0.0,3.44,0,0,0,2,0.0,11.5,0,0,0,1
ESPORTSTMNT02/1924972,0,0,0,1,0.0,9.0,3,0.67,8.25,1,1.0,16.0,1,0.0,2.67,0,0,0,0,0,0,1,1.0,16.0,0,0,0,0,0,0,0
ESPORTSTMNT02/1934762,3,0.67,3.71,4,0.75,3.73,1,1.0,0.5,1,1.0,12.0,1,1.0,3.0,10,0.4,1.91,3,0.67,3.89,0,0,0,1,1.0,3.0,1,1.0,5.0,1
ESPORTSTMNT05/1970545,1,1.0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,14.0,1,0.0,17.0,0,0,0,0
ESPORTSTMNT02/1934766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0
ESPORTSTMNT02/1925069,4,0.5,3.62,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5,2.43,2,1.0,4.33,0,0,0,1,0.0,1.2,3,0.67,4.67,0
ESPORTSTMNT05/1970551,0,0,0,0,0,0,0,0,0,1,1.0,1.0,2,0.5,0.92,1,1.0,10.0,0,0,0,1,1.0,3.25,0,0,0,0,0,0,0
ESPORTSTMNT05/1970552,1,1.0,8.0,1,0.0,3.0,2,0.5,6.75,0,0,0,2,0.5,10.5,1,1.0,10.0,1,1.0,1.5,1,1.0,4.67,5,0.2,3.6,1,1.0,15.0,1
ESPORTSTMNT05/1970554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ESPORTSTMNT02/1934803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.33,7.33,1,0.0,21.0,2,0.0,1.0,2,0.0,0.8,1
ESPORTSTMNT02/1934842,1,1.0,8.0,2,1.0,3.5,0,0,0,8,0.38,3.42,1,1.0,3.5,1,0.0,16.0,0,0,0,1,1.0,11.0,0,0,0,0,0,0,0
ESPORTSTMNT02/1934875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,16.0,1,1.0,1.33,0,0,0,0,0,0,1
ESPORTSTMNT02/1934900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NA1/3934395905,0,0,0,3,1.0,14.25,1,1.0,7.0,5,0.6,11.6,4,0.25,7.44,4,0.75,5.29,4,0.5,15.75,3,0.67,11.5,0,0,0,10,0.6,3.85,0
NA1/3934764817,2,1.0,13.0,4,0.5,7.14,0,0,0,8,0.5,4.0,2,0.5,3.57,0,0,0,6,0.5,7.31,0,0,0,3,0.33,8.0,1,1.0,4.5,0
NA1/3934874811,3,0.67,2.78,5,0.6,7.33,2,0.5,3.0,9,0.56,4.3,2,0.0,0.75,1,0.0,18.0,4,0.5,10.71,0,0,0,0,0,0,5,0.6,5.33,0
NA1/3934396184,2,1.0,4.29,4,1.0,16.75,1,1.0,1.0,6,0.67,10.83,11,0.36,2.7,2,0.5,1.71,5,0.6,11.17,3,1.0,2.67,1,1.0,8.0,11,0.64,3.89,0
NA1/3934875102,4,0.75,3.55,5,1.0,4.85,3,0.67,9.4,10,0.6,4.31,3,0.67,4.0,1,1.0,11.0,7,0.57,6.31,4,0.75,4.38,1,0.0,6.67,6,0.83,6.35,0
NA1/3934396445,2,0.5,11.0,0,0,0,1,1.0,5.67,1,1.0,1.5,5,0.6,7.0,1,1.0,9.0,6,0.67,6.0,0,0,0,0,0,0,7,0.86,3.88,1
ESPORTSTMNT05/1970571,2,0.0,4.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,3.6,0,0,0,0,0,0,0
ESPORTSTMNT05/1970616,0,0,0,2,0.5,2.75,0,0,0,0,0,0,0,0,0,1,0.0,4.67,0,0,0,0,0,0,1,0.0,6.5,0,0,0,0
7607-10310,0,0,0,3,0.67,2.12,0,0,0,1,0.0,0.33,1,0.0,14.0,0,0,0,0,0,0,0,0,0,8,0.75,2.44,0,0,0,1
ESPORTSTMNT05/1980548,1,0.0,1.67,4,0.75,6.33,0,0,0,1,0.0,7.33,2,1.0,2.25,0,0,0,4,0.25,2.55,1,0.0,10.0,3,0.33,6.25,0,0,0,0
7607-10311,1,0.0,5.5,3,0.67,2.9,0,0,0,1,1.0,5.0,1,1.0,3.5,0,0,0,4,0.5,2.1,4,0.25,2.81,1,1.0,0.5,0,0,0,0
ESPORTSTMNT05/1980564,0,0,0,0,0,0,1,0.0,3.5,4,0.75,3.71,0,0,0,0,0,0,1,1.0,5.67,3,0.67,4.8,1,1.0,15.0,1,1.0,8.5,0
7608-10312,5,0.8,4.0,9,0.56,8.14,4,0.25,29.0,6,0.5,15.5,2,0.5,1.71,2,0.5,0.67,0,0,0,0,0,0,0,0,0,1,1.0,0.5,1
7608-10313,0,0,0,0,0,0,2,0.0,6.5,5,0.4,2.55,3,0.0,3.57,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5,12.0,1
ESPORTSTMNT02/1925452,0,0,0,0,0,0,1,0.0,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.67,0,0,0,1
7608-10314,3,0.33,1.19,0,0,0,1,1.0,1.0,0,0,0,0,0,0,1,1.0,2.0,1,0.0,13.0,1,1.0,15.0,7,0.43,9.43,3,0.33,1.78,1
ESPORTSTMNT05/1970700,0,0,0,5,1.0,5.31,0,0,0,1,1.0,0.67,1,0.0,9.0,1,1.0,3.0,11,0.45,6.95,0,0,0,1,1.0,13.0,1,1.0,0.8,1
ESPORTSTMNT05/1970702,0,0,0,1,1.0,15.0,0,0,0,0,0,0,0,0,0,1,0.0,6.5,1,0.0,8.0,2,0.0,11.5,0,0,0,1,0.0,12.0,1
ESPORTSTMNT02/1925479,0,0,0,1,1.0,19.0,1,1.0,7.5,1,1.0,2.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ESPORTSTMNT05/1970703,0,0,0,1,1.0,8.0,1,1.0,22.0,5,0.6,8.29,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0,0,0,3,0.33,2.67,0
ESPORTSTMNT02/1925492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ESPORTSTMNT02/1925518,0,0,0,0,0,0,1,1.0,1.67,1,0.0,7.5,0,0,0,3,0.67,3.14,0,0,0,5,0.2,5.38,0,0,0,3,0.33,3.67,1
ESPORTSTMNT02/1935266,0,0,0,0,0,0,1,0.0,3.25,1,1.0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ESPORTSTMNT05/1970718,0,0,0,1,1.0,2.67,0,0,0,0,0,0,0,0,0,2,1.0,1.43,1,1.0,13.0,1,1.0,1.25,2,0.5,1.29,2,1.0,14.0,1
ESPORTSTMNT05/1970719,0,0,0,0,0,0,0,0,0,2,0.5,10.5,1,0.0,16.0,0,0,0,1,1.0,5.0,0,0,0,0,0,0,0,0,0,1
ESPORTSTMNT02/1925525,0,0,0,1,0.0,3.0,1,0.0,3.5,1,0.0,0.75,0,0,0,1,1.0,3.0,1,1.0,13.0,5,0.0,6.09,2,0.5,10.5,3,1.0,2.0,0
ESPORTSTMNT02/1925529,2,0.5,5.67,0,0,0,0,0,0,1,0.0,9.0,1,1.0,1.25,0,0,0,0,0,0,0,0,0,1,0.0,2.67,0,0,0,0
ESPORTSTMNT05/1970722,0,0,0,0,0,0,1,0.0,1.0,2,0.5,11.67,3,0.33,1.21,0,0,0,0,0,0,2,0.0,2.62,3,0.33,2.5,1,0.0,2.6,0
ESPORTSTMNT05/1970728,1,1.0,0.33,10,0.5,10.09,0,0,0,0,0,0,1,1.0,13.0,4,0.25,9.0,1,1.0,1.33,0,0,0,0,0,0,1,1.0,8.0,0
ESPORTSTMNT02/1925568,1,0.0,0.6,0,0,0,3,0.67,3.33,0,0,0,1,0.0,0.88,1,0.0,26.0,1,1.0,9.0,0,0,0,2,0.5,5.33,0,0,0,1
ESPORTSTMNT02/1925580,0,0,0,0,0,0,0,0,0,5,0.8,3.14,5,0.8,2.65,0,0,0,0,0,0,1,1.0,6.5,10,0.9,6.47,8,0.75,3.22,0
ESPORTSTMNT05/1970733,0,0,0,1,1.0,6.75,0,0,0,3,0.0,7.17,1,0.0,8.0,3,0.67,3.1,0,0,0,1,1.0,0.8,1,0.0,9.0,1,0.0,2.12,0
ESPORTSTMNT05/1970736,3,0.67,3.4,0,0,0,2,0.5,6.0,1,0.0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ESPORTSTMNT02/1925603,1,0.0,1.5,1,0.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.33,7.62,0,0,0,0,0,0,0
ESPORTSTMNT02/1925639,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,3.0,0,0,0,0,0,0,0,0,0,2,0.0,25.0,0,0,0,1
ESPORTSTMNT02/1935368,0,0,0,3,0.67,4.43,1,1.0,26.0,0,0,0,1,0.0,3.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ESPORTSTMNT05/1970746,1,1.0,1.67,10,0.3,3.64,4,0.5,15.0,4,0.25,1.18,3,0.67,5.38,0,0,0,0,0,0,1,1.0,0.8,0,0,0,0,0,0,0
ESPORTSTMNT02/1925682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2.0,0,0,0,0
ESPORTSTMNT05/1970748,1,1.0,1.0,0,0,0,0,0,0,0,0,0,2,0.5,2.0,0,0,0,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0
ESPORTSTMNT02/1925742,0,0,0,0,0,0,2,0.5,4.75,2,0.5,5.0,0,0,0,0,0,0,1,0.0,1.0,0,0,0,1,0.0,1.5,1,1.0,4.0,0
ESPORTSTMNT02/1935421,0,0,0,1,1.0,13.0,0,0,0,1,0.0,1.33,4,0.5,2.33,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,4.33,1
ESPORTSTMNT05/1970756,0,0,0,0,0,0,1,0.0,0.67,2,0.5,5.0,2,0.5,3.0,0,0,0,1,0.0,1.83,0,0,0,0,0,0,0,0,0,0
ESPORTSTMNT05/1970757,1,1.0,8.0,1,0.0,21.0,0,0,0,0,0,0,1,1.0,11.0,0,0,0,0,0,0,2,1.0,3.67,0,0,0,0,0,0,0
ESPORTSTMNT05/1970770,0,0,0,1,0.0,10.0,0,0,0,0,0,0,3,0.67,1.06,0,0,0,2,1.0,2.43,1,1.0,4.67,0,0,0,0,0,0,0
EUW1/5311126394,0,0,0,1,0.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ESPORTSTMNT05/1970821,1,0.0,5.5,1,0.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ESPORTSTMNT02/1935451,0,0,0,0,0,0,6,0.17,5.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
